eid,rid,salary
6548,176,15361
6549,330,18658
6550,183,29881
6551,402,32499
6552,303,32800
6553,416,29139
6554,436,31208
6555,39,28310
6556,56,26243
6557,375,18608
6558,36,21997
6559,320,19245
6560,272,23073
6561,13,24273
6562,54,19816
6563,34,18693
6564,114,33357
6565,276,24428
6566,93,31944
6567,396,33250
6568,89,32945
6569,179,27196
6570,89,24252
6571,288,16973
6572,309,28015
6573,302,25490
6574,182,34143
6575,154,25805
6576,129,22571
6577,130,17636
6578,280,26116
6579,485,16434
6580,480,23453
6581,249,28165
6582,111,22487
6583,25,30435
6584,440,16425
6585,72,31205
6586,453,17604
6587,489,16215
6588,96,26914
6589,128,25622
6590,412,17548
6591,93,27938
6592,92,30319
6593,121,27389
6594,434,16624
6595,417,24619
6596,163,26092
6597,487,34432
6598,53,34572
6599,80,20986
6600,241,28128
6601,335,16736
6602,372,19909
6603,318,25774
6604,303,26788
6605,127,21961
6606,25,26630
6607,454,29615
6608,406,34992
6609,288,27887
6610,485,23752
6611,357,15363
6612,32,22665
6613,172,18681
6614,395,33984
6615,293,18817
6616,30,19896
6617,420,16484
6618,86,25630
6619,134,28235
6620,232,21020
6621,394,21427
6622,92,29190
6623,213,15218
6624,51,30105
6625,429,16442
6626,404,28349
6627,78,21261
6628,285,30986
6629,176,17084
6630,83,15667
6631,424,24943
6632,9,7633
6633,258,30099
6634,382,27637
6635,433,14884
6636,14,25956
6637,41,15247
6638,433,25263
6639,381,28287
6640,205,32864
6641,6,9343
6642,90,20720
6643,16,29671
6644,24,21613
6645,499,32171
6646,5,15221
6647,498,25461
6648,195,18863
6649,327,26567
6650,494,24359
6651,204,16105
6652,246,22855
6653,102,34125
6654,497,15727
6655,314,29351
6656,451,14027
6657,169,32301
6658,306,33197
6659,291,22797
6660,167,34655
6661,172,25793
6662,41,24078
6663,472,25674
6664,154,32597
6665,409,20237
6666,385,15650
6667,443,31754
6668,46,20248
6669,128,21659
6670,472,32772
6671,41,17621
6672,217,25165
6673,118,17422
6674,271,32080
6675,111,17096
6676,126,22292
6677,50,26118
6678,269,26094
6679,375,25193
6680,40,32055
6681,435,21705
6682,460,22577
6683,189,23967
6684,487,25652
6685,102,33261
6686,39,18172
6687,346,11155
6688,90,17073
6689,195,17122
6690,197,14797
6691,66,32267
6692,262,17977
6693,37,27775
6694,64,16585
6695,244,14957
6696,319,34132
6697,143,13080
6698,356,14347
6699,33,15006
6700,417,18232
6701,26,18607
6702,392,22672
6703,4,7245
6704,44,16679
6705,5,33951
6706,51,27100
6707,206,33124
6708,399,18972
6709,370,21209
6710,498,34901
6711,347,12119
6712,82,15844
6713,460,17673
6714,40,21057
6715,56,31628
6716,20,19602
6717,299,33488
6718,93,24794
6719,200,34816
6720,300,25816
6721,76,32906
6722,323,22554
6723,303,15257
6724,212,24029
6725,489,17835
6726,24,16855
6727,55,15414
6728,165,21122
6729,446,23929
6730,451,28367
6731,202,18854
6732,144,11206
6733,334,18002
6734,57,24089
6735,37,30176
6736,23,32441
6737,56,25742
6738,9,6833
6739,5,31898
6740,468,18113
6741,402,34811
6742,52,27440
6743,170,14806
6744,278,31555
6745,387,34760
6746,323,25414
6747,115,33239
6748,116,27192
6749,198,34866
6750,160,22569
6751,387,26813
6752,407,21450
6753,53,23431
6754,140,14385
6755,180,19647
6756,230,15940
6757,71,18984
6758,15,31024
6759,38,14656
6760,84,17133
6761,208,29352
6762,329,22100
6763,249,33095
6764,174,31213
6765,371,23217
6766,449,30473
6767,294,18569
6768,401,24339
6769,446,17325
6770,15,34694
6771,203,31009
6772,239,23075
6773,282,19637
6774,234,24233
6775,319,24813
6776,185,32569
6777,485,31665
6778,272,32372
6779,44,33511
6780,297,25207
6781,33,27289
6782,218,31879
6783,342,13519
6784,205,15284
6785,31,14719
6786,376,15520
6787,255,14627
6788,44,25432
6789,435,14404
6790,28,25909
6791,478,22268
6792,129,32196
6793,86,31057
6794,188,34356
6795,231,19288
6796,172,20548
6797,201,14457
6798,201,22206
6799,244,25643
6800,408,32000
6801,299,34165
6802,20,33388
6803,120,15577
6804,441,32772
6805,401,28040
6806,437,32215
6807,140,11472
6808,134,21209
6809,484,16165
6810,381,19120
6811,171,25207
6812,358,25395
6813,302,22115
6814,99,17487
6815,112,19398
6816,30,28939
6817,142,14908
6818,137,14481
6819,312,32191
6820,111,18582
6821,350,12446
6822,222,15477
6823,225,28744
6824,368,19890
6825,330,32778
6826,249,33989
6827,215,32132
6828,401,30161
6829,317,28637
6830,149,13872
6831,419,26616
6832,242,27258
6833,28,31116
6834,347,11509
6835,264,33889
6836,439,33477
6837,87,24087
6838,447,24588
6839,283,32818
6840,36,29517
6841,331,29329
6842,35,29308
6843,366,34561
6844,88,29735
6845,81,24718
6846,177,17235
6847,446,21442
6848,70,26304
6849,140,12215
6850,270,17379
6851,405,27635
6852,111,21352
6853,349,12917
6854,486,29240
6855,211,32198
6856,72,29152
6857,143,11833
6858,341,14800
6859,83,29260
6860,275,31684
6861,33,14858
6862,99,18373
6863,18,15197
6864,143,13746
6865,421,18505
6866,425,27464
6867,275,19118
6868,252,34481
6869,450,30550
6870,285,28565
6871,458,33495
6872,259,23588
6873,433,17318
6874,377,33534
6875,38,31149
6876,24,33455
6877,455,30586
6878,397,19444
6879,265,33359
6880,336,13496
6881,309,32000
6882,114,16084
6883,294,28766
6884,73,34176
6885,222,17624
6886,204,20430
6887,337,12581
6888,28,31203
6889,246,28744
6890,296,28538
6891,357,14521
6892,434,19179
6893,315,23661
6894,134,29605
6895,448,14661
6896,407,23666
6897,20,21325
6898,125,16640
6899,373,28990
6900,440,18546
6901,295,22307
6902,219,26802
6903,65,17636
6904,473,16026
6905,400,20065
6906,264,30389
6907,418,22008
6908,17,26579
6909,368,16761
6910,189,32659
6911,272,28075
6912,333,25787
6913,385,14709
6914,193,28313
6915,232,29993
6916,413,27255
6917,253,34211
6918,90,18239
6919,454,17157
6920,200,33456
6921,325,17961
6922,474,22321
6923,180,29141
6924,393,20158
6925,487,18654
6926,397,23826
6927,237,26096
6928,221,28579
6929,121,16511
6930,251,21943
6931,489,25725
6932,368,34323
6933,479,32304
6934,8,7375
6935,189,22174
6936,103,30936
6937,222,19072
6938,251,23901
6939,192,28165
6940,158,29017
6941,47,20738
6942,272,17791
6943,184,22175
6944,204,18192
6945,469,33733
6946,103,26272
6947,177,32578
6948,15,17813
6949,220,24731
6950,323,29176
6951,27,31002
6952,282,30667
6953,446,15626
6954,72,15524
6955,231,18015
6956,353,31807
6957,470,21254
6958,31,30709
6959,223,19755
6960,84,33414
6961,165,16508
6962,315,24773
6963,185,18064
6964,270,17050
6965,129,31537
6966,399,26018
6967,97,33174
6968,128,14314
6969,453,17401
6970,208,30448
6971,441,33147
6972,118,29876
6973,27,17591
6974,238,17070
6975,13,27835
6976,312,30816
6977,433,21912
6978,408,15599
6979,174,30202
6980,218,32083
6981,159,16425
6982,398,25713
6983,319,21762
6984,59,29429
6985,471,15226
6986,190,28010
6987,275,29278
6988,482,23006
6989,461,28347
6990,498,30191
6991,416,17417
6992,371,17143
6993,499,24177
6994,381,23423
6995,46,20611
6996,99,17107
6997,337,14165
6998,178,29175
6999,379,33692
7000,46,24543
7001,157,30962
7002,494,29601
7003,161,23735
7004,273,14363
7005,113,33805
7006,226,14635
7007,231,30396
7008,311,21989
7009,232,31610
7010,464,27996
7011,316,27113
7012,398,17489
7013,75,31914
7014,276,31009
7015,430,28192
7016,45,28332
7017,192,29608
7018,95,22889
7019,107,32102
7020,184,29912
7021,441,23927
7022,322,21072
7023,407,21190
7024,214,25662
7025,30,23301
7026,413,27466
7027,125,19066
7028,259,28904
7029,427,34331
7030,179,24116
7031,91,18198
7032,18,25844
7033,196,34560
7034,342,14943
7035,312,15999
7036,93,21383
7037,340,14689
7038,233,24455
7039,373,21280
7040,57,18165
7041,46,20773
7042,281,20700
7043,176,16964
7044,329,27219
7045,477,33973
7046,306,29600
7047,105,16403
7048,86,20862
7049,356,27564
7050,398,24966
7051,356,31775
7052,421,30668
7053,155,25948
7054,406,25489
7055,489,33309
7056,144,11498
7057,340,11306
7058,132,20970
7059,318,30103
7060,62,25151
7061,280,28297
7062,194,32347
7063,414,30039
7064,198,22105
7065,447,25672
7066,384,22260
7067,253,27703
7068,437,23782
7069,120,26591
7070,371,28921
7071,307,15424
7072,219,18303
7073,453,33540
7074,59,26907
7075,111,18562
7076,484,22847
7077,478,29717
7078,363,28649
7079,467,22724
7080,361,31499
7081,262,20201
7082,314,29212
7083,224,26422
7084,362,24613
7085,27,33086
7086,14,20327
7087,148,12642
7088,142,11518
7089,87,29021
7090,171,34295
7091,448,17678
7092,84,19571
7093,140,11500
7094,321,21019
7095,428,30297
7096,444,16067
7097,199,24809
7098,268,24912
7099,449,19744
7100,328,19788
7101,258,14631
7102,100,16631
7103,137,11584
7104,404,16842
7105,37,31075
7106,25,33127
7107,493,31961
7108,286,21095
7109,284,27929
7110,123,18121
7111,362,19576
7112,385,22591
7113,390,30558
7114,348,14598
7115,467,15937
7116,489,31782
7117,84,27155
7118,47,27978
7119,421,19716
7120,12,29082
7121,18,27108
7122,35,16662
7123,41,16056
7124,134,33290
7125,480,32081
7126,354,15033
7127,95,30345
7128,281,34260
7129,59,28270
7130,271,21000
7131,461,31249
7132,459,18531
7133,40,23307
7134,412,17264
7135,212,29983
7136,184,34245
7137,430,18146
7138,273,27415
7139,229,23164
7140,292,18483
7141,443,21849
7142,450,21493
7143,178,31619
7144,66,23239
7145,238,32056
7146,197,20710
7147,407,27605
7148,213,34995
7149,214,31943
7150,360,16743
7151,259,16120
7152,246,33982
7153,182,19922
7154,10,14552
7155,341,13193
7156,236,30297
7157,190,30434
7158,448,34505
7159,202,26976
7160,458,27674
7161,492,24277
7162,63,25178
7163,311,31656
7164,202,33279
7165,131,23710
7166,93,27843
7167,345,12129
7168,437,18592
7169,401,23623
7170,65,31672
7171,332,14543
7172,46,15451
7173,178,16534
7174,496,25841
7175,81,30133
7176,243,14414
7177,61,15533
7178,489,20924
7179,249,34028
7180,310,31922
7181,157,21377
7182,329,17324
7183,38,24370
7184,250,23947
7185,71,22030
7186,243,26585
7187,459,18646
7188,243,23007
7189,142,13832
7190,195,26794
7191,144,13833
7192,326,21195
7193,476,17392
7194,326,19830
7195,17,32345
7196,249,24848
7197,418,20678
7198,252,32300
7199,459,20640
7200,273,31865
7201,426,24976
7202,141,13125
7203,171,31332
7204,267,28610
7205,125,24420
7206,459,14281
7207,4,8079
7208,339,14491
7209,151,23680
7210,382,25426
7211,348,12435
7212,339,11968
7213,448,21705
7214,237,21301
7215,14,31535
7216,182,23856
7217,273,20444
7218,110,22006
7219,182,31881
7220,309,26524
7221,451,32536
7222,469,22940
7223,155,18115
7224,404,18941
7225,441,15771
7226,419,14063
7227,441,32183
7228,157,29697
7229,63,27659
7230,384,16343
7231,87,27157
7232,16,23804
7233,324,14966
7234,424,34833
7235,457,26382
7236,99,30936
7237,250,20105
7238,390,26791
7239,87,34552
7240,285,15868
7241,263,30601
7242,253,34482
7243,391,18671
7244,348,12515
7245,311,14687
7246,142,12380
7247,376,18946
7248,125,27200
7249,413,22849
7250,242,20641
7251,181,20327
7252,245,20354
7253,428,14315
7254,330,29746
7255,315,24433
7256,381,28395
7257,466,25790
7258,478,31553
7259,13,32451
7260,431,20410
7261,455,18020
7262,70,20149
7263,232,28038
7264,27,24856
7265,324,19489
7266,308,21832
7267,210,25606
7268,392,17802
7269,171,29357
7270,376,26167
7271,169,28694
7272,469,26821
7273,427,34174
7274,245,24538
7275,213,32315
7276,123,23695
7277,253,34173
7278,80,29184
7279,277,28244
7280,57,33373
7281,273,22828
7282,350,14057
7283,311,14260
7284,183,14871
7285,381,27024
7286,39,16120
7287,135,20509
7288,332,15650
7289,471,20816
7290,270,16848
7291,437,20116
7292,206,31879
7293,4,7918
7294,362,25495
7295,274,22431
7296,133,19980
7297,116,23570
7298,490,24959
7299,265,27913
7300,309,14459
7301,276,29048
7302,321,24307
7303,474,18974
7304,238,27078
7305,448,26792
7306,88,34213
7307,459,25447
7308,43,32178
7309,245,28588
7310,144,11801
7311,427,22944
7312,322,31435
7313,62,16760
7314,278,31185
7315,442,17345
7316,385,28856
7317,107,15101
7318,36,25801
7319,34,16438
7320,52,26133
7321,341,13678
7322,356,31717
7323,185,30852
7324,86,25890
7325,28,18783
7326,254,22353
7327,54,19521
7328,260,20276
7329,70,25963
7330,380,28807
7331,442,27772
7332,282,20002
7333,274,15982
7334,445,31939
7335,445,30726
7336,211,20777
7337,133,15962
7338,381,15764
7339,332,20466
7340,255,19133
7341,433,24314
7342,446,24908
7343,175,33511
7344,44,17422
7345,359,19064
7346,92,21002
7347,135,33487
7348,135,19890
7349,475,15605
7350,442,21318
7351,385,19526
7352,332,19755
7353,70,26372
7354,345,12320
7355,270,33089
7356,498,17935
7357,425,16510
7358,371,24592
7359,372,18322
7360,60,34570
7361,350,12326
7362,293,27135
7363,265,18843
7364,295,15891
7365,466,21404
7366,30,21695
7367,192,22044
7368,63,18638
7369,336,13186
7370,190,16788
7371,395,21897
7372,18,17880
7373,324,18035
7374,234,22300
7375,280,20251
7376,205,19241
7377,377,27232
7378,273,18817
7379,194,29878
7380,429,14014
7381,468,15196
7382,427,16637
7383,275,25327
7384,148,13586
7385,51,18452
7386,34,18690
7387,109,16338
7388,452,27811
7389,137,11669
7390,404,27289
7391,343,14837
7392,477,26069
7393,23,34216
7394,474,32388
7395,293,15708
7396,300,26763
7397,206,31173
7398,29,27860
7399,134,29414
7400,468,19035
7401,155,27401
7402,474,21329
7403,206,14427
7404,148,14436
7405,348,11668
7406,442,22140
7407,347,12204
7408,87,22081
7409,401,33522
7410,402,32977
7411,148,12470
7412,436,16548
7413,289,16616
7414,462,22046
7415,86,30394
7416,335,19700
7417,308,24435
7418,173,19136
7419,483,16265
7420,327,34981
7421,158,34455
7422,104,14451
7423,136,14036
7424,341,12329
7425,390,22599
7426,203,17554
7427,268,32282
7428,36,15359
7429,490,24294
7430,383,26702
7431,73,31580
7432,137,11468
7433,139,11855
7434,50,17558
7435,343,13606
7436,33,33881
7437,209,32458
7438,382,29809
7439,175,24059
7440,334,34140
7441,195,18967
7442,445,34956
7443,22,23773
7444,344,13516
7445,189,22122
7446,43,14357
7447,102,30778
7448,499,21815
7449,62,15791
7450,311,33715
7451,245,18997
7452,129,23268
7453,134,30408
7454,273,15778
7455,305,34050
7456,440,33632
7457,165,24323
7458,106,28848
7459,377,25261
7460,364,20969
7461,98,25055
7462,462,27748
7463,51,24806
7464,247,34571
7465,427,19177
7466,488,18635
7467,304,20810
7468,85,28950
7469,379,15798
7470,347,12261
7471,302,24304
7472,45,33333
7473,323,17859
7474,166,25872
7475,137,12135
7476,322,30436
7477,34,28505
7478,223,28579
7479,488,25236
7480,136,13237
7481,129,29216
7482,182,26654
7483,113,17102
7484,52,32226
7485,151,29568
7486,305,29064
7487,419,30648
7488,5,15720
7489,50,34733
7490,91,27986
7491,128,19767
7492,12,29518
7493,352,18044
7494,407,21412
7495,106,15321
7496,328,18583
7497,494,25185
7498,471,27096
7499,219,21721
7500,157,25107
7501,11,29777
7502,313,28898
7503,258,23900
7504,370,34428
7505,246,18852
7506,33,21712
7507,278,33021
7508,214,21854
7509,14,23848
7510,394,26994
7511,361,25005
7512,472,20904
7513,35,17032
7514,157,19241
7515,26,26019
7516,384,30083
7517,329,32021
7518,92,16626
7519,43,25224
7520,389,26540
7521,306,28083
7522,41,23702
7523,8,6734
7524,170,18126
7525,158,30718
7526,280,20782
7527,229,26993
7528,417,29358
7529,407,33955
7530,18,14802
7531,347,12363
7532,79,22659
7533,40,30432
7534,231,22672
7535,488,24298
7536,8,6976
7537,208,30791
7538,380,28239
7539,415,17709
7540,298,24121
7541,219,17522
7542,346,12107
7543,456,23811
7544,313,31365
7545,113,15115
7546,101,32701
7547,424,32247
7548,232,29613
7549,411,14338
7550,116,19681
7551,467,31604
7552,442,19914
7553,411,34150
7554,231,34173
7555,437,34893
7556,217,15288
7557,106,25061
7558,70,33137
7559,90,18673
7560,412,33419
7561,349,11570
7562,422,29769
7563,245,25792
7564,366,17958
7565,181,33429
7566,212,16309
7567,348,11216
7568,282,24501
7569,63,34609
7570,170,25770
7571,429,25551
7572,92,17112
7573,236,16199
7574,30,14767
7575,497,18248
7576,496,14365
7577,108,28627
7578,117,22382
7579,425,25993
7580,157,26137
7581,184,26613
7582,197,25304
7583,104,23683
7584,416,19924
7585,295,16793
7586,258,23377
7587,420,18257
7588,278,31251
7589,254,20400
7590,32,23984
7591,69,21488
7592,203,14570
7593,493,18661
7594,145,13178
7595,238,21055
7596,386,16139
7597,9,6637
7598,13,33449
7599,484,22293
7600,366,26315
7601,323,14435
7602,126,21994
7603,270,28433
7604,107,34462
7605,270,30650
7606,440,24476
7607,173,31950
7608,155,30333
7609,160,21608
7610,364,15670
7611,49,31024
7612,76,25885
7613,29,23938
7614,396,27304
7615,420,28052
7616,210,16156
7617,270,19267
7618,471,32952
7619,342,12610
7620,274,24767
7621,116,21146
7622,207,20018
7623,114,15529
7624,378,33064
7625,499,23476
7626,354,33968
7627,322,23120
7628,73,17956
7629,229,33618
7630,412,32353
7631,401,32532
7632,362,32561
7633,160,31934
7634,341,12300
7635,291,32588
7636,147,12608
7637,248,33620
7638,275,26097
7639,51,27216
7640,211,17703
7641,353,26041
7642,262,24661
7643,349,13557
7644,90,32783
7645,122,18394
7646,65,15120
7647,192,26204
7648,23,29790
7649,67,20881
7650,488,29421
7651,351,28137
7652,180,26877
7653,254,34960
7654,173,32149
7655,354,18439
7656,261,30321
7657,95,30845
7658,345,12200
7659,224,25160
7660,393,28863
7661,400,24090
7662,39,14537
7663,260,34508
7664,293,24439
7665,359,14735
7666,332,17517
7667,89,24493
7668,357,32486
7669,424,24124
7670,120,23620
7671,436,33198
7672,496,14368
7673,72,15436
7674,311,17188
7675,194,25214
7676,34,29485
7677,77,15276
7678,36,18746
7679,406,24225
7680,400,32997
7681,338,14491
7682,352,32294
7683,419,21077
7684,481,30461
7685,44,16504
7686,357,24783
7687,359,32383
7688,130,20398
7689,28,32773
7690,412,32085
7691,57,14987
7692,106,25037
7693,440,25311
7694,26,33022
7695,444,30778
7696,146,11399
7697,126,23440
7698,378,30876
7699,405,23393
7700,172,33345
7701,339,11630
7702,25,18133
7703,213,31336
7704,259,23633
7705,10,12160
7706,422,19508
7707,372,24277
7708,139,11000
7709,478,18252
7710,88,20189
7711,61,30647
7712,213,21679
7713,250,31690
7714,17,32403
7715,495,20530
7716,423,21023
7717,137,13080
7718,187,21648
7719,459,15751
7720,353,21881
7721,439,15026
7722,34,31731
7723,224,28592
7724,193,14048
7725,324,15256
7726,215,17342
7727,295,34958
7728,8,7671
7729,377,31325
7730,299,33199
7731,321,34958
7732,199,34527
7733,190,30014
7734,487,15519
7735,255,28646
7736,10,14272
7737,266,26941
7738,392,16169
7739,372,17805
7740,249,26762
7741,212,20096
7742,487,32561
7743,286,31320
7744,331,26762
7745,395,27273
7746,45,14752
7747,224,18936
7748,415,25670
7749,235,17341
7750,148,11261
7751,23,18963
7752,306,34437
7753,465,27308
7754,383,21517
7755,417,30832
7756,27,28308
7757,97,15056
7758,321,29117
7759,421,31123
7760,59,23637
7761,418,20937
7762,86,17846
7763,381,34397
7764,252,17148
7765,12,18016
7766,484,28995
7767,314,27229
7768,280,17463
7769,206,23205
7770,182,17834
7771,353,18532
7772,343,14644
7773,405,18896
7774,13,25392
7775,233,32473
7776,120,25716
7777,249,15846
7778,423,21212
7779,196,14710
7780,437,15132
7781,345,12517
7782,447,30631
7783,36,18923
7784,86,21018
7785,474,34272
7786,353,14158
7787,242,33806
7788,14,28461
7789,8,7929
7790,303,27990
7791,233,22633
7792,35,27457
7793,218,23752
7794,369,31116
7795,144,14864
7796,360,14605
7797,298,30715
7798,154,17034
7799,335,30392
7800,358,34229
7801,104,24418
7802,21,16970
7803,264,32415
7804,197,32919
7805,213,20382
7806,425,32053
7807,331,22181
7808,319,22932
7809,37,16971
7810,278,20857
7811,258,26084
7812,473,31055
7813,186,32842
7814,134,19103
7815,266,16128
7816,173,29382
7817,118,34072
7818,29,15617
7819,451,18831
7820,138,13779
7821,441,24522
7822,4,7094
7823,373,23674
7824,421,23965
7825,293,21207
7826,431,19003
7827,293,25144
7828,302,32377
7829,382,29123
7830,187,21366
7831,452,18834
7832,206,23145
7833,253,22975
7834,344,12291
7835,119,14147
7836,101,22206
7837,101,25450
7838,146,14649
7839,329,21972
7840,448,27715
7841,411,27969
7842,373,24223
7843,177,28618
7844,304,23000
